Sale Date,Reciept Id,Customer ID,Customer First Name,Customer Surname,Staff ID,Staff First Name,Staff Surname,Staff office,Office Location,Reciept Transaction Row ID,Item ID,Item Description,Item Quantity,Item Price,Row Total
19/11/2020,60246,C23,Ian,Anderson,N112,Leah,Harris,1,Newcastle,7,7,Mitre Saw,5,15,75
19/11/2020,60246,C23,Ian,Anderson,N112,Leah,Harris,1,Newcastle,5,8,Hacksaw,5,9.5,47.5
19/11/2020,60246,C23,Ian,Anderson,N112,Leah,Harris,1,Newcastle,9,15,Picture Hook,8,8.95,71.6
19/11/2020,60246,C23,Ian,Anderson,N112,Leah,Harris,1,Newcastle,8,19,Drill Bit 2 mm,4,3,12
19/11/2020,60246,C23,Ian,Anderson,N112,Leah,Harris,1,Newcastle,3,20,Drill Bit 3 mm,1,3,3
19/11/2020,60246,C23,Ian,Anderson,N112,Leah,Harris,1,Newcastle,6,26,Drill Bit 9 mm,10,3.75,37.5
19/11/2020,60246,C23,Ian,Anderson,N112,Leah,Harris,1,Newcastle,1,29,Drill Driver Flat Head,8,4.45,35.6
19/11/2020,60246,C23,Ian,Anderson,N112,Leah,Harris,1,Newcastle,2,29,Drill Driver Flat Head,8,4.45,35.6
29/11/2020,60247,C14,Zoe,Peterson,N112,Leah,Harris,1,Newcastle,2,4,Box of Nails,2,10.95,21.9
29/11/2020,60247,C14,Zoe,Peterson,N112,Leah,Harris,1,Newcastle,3,11,Grinder,3,69.9,209.7
29/11/2020,60247,C14,Zoe,Peterson,N112,Leah,Harris,1,Newcastle,1,19,Drill Bit 2 mm,4,3,12
2/12/2020,60248,C31,Danielle,Cruz,N112,Leah,Harris,1,Newcastle,1,29,Drill Driver Flat Head,10,4.45,44.5
3/12/2020,60249,C41,Kate,Gonzalez,N112,Leah,Harris,1,Newcastle,1,2,Screwdriver Set,2,45,90
3/12/2020,60249,C41,Kate,Gonzalez,N112,Leah,Harris,1,Newcastle,2,13,Ruler,6,21.9,131.4
5/12/2020,60250,C4,Isaiah,Myers,N112,Leah,Harris,1,Newcastle,2,4,Box of Nails,2,10.95,21.9
5/12/2020,60250,C4,Isaiah,Myers,N112,Leah,Harris,1,Newcastle,4,18,Garden Hose,1,22.5,22.5
5/12/2020,60250,C4,Isaiah,Myers,N112,Leah,Harris,1,Newcastle,6,19,Drill Bit 2 mm,4,3,12
5/12/2020,60250,C4,Isaiah,Myers,N112,Leah,Harris,1,Newcastle,5,21,Drill Bit 4 mm,8,3.25,26
5/12/2020,60250,C4,Isaiah,Myers,N112,Leah,Harris,1,Newcastle,1,22,Drill Bit 5 mm,1,3.25,3.25
5/12/2020,60250,C4,Isaiah,Myers,N112,Leah,Harris,1,Newcastle,7,23,Drill Bit 6 mm,5,3.5,17.5
5/12/2020,60250,C4,Isaiah,Myers,N112,Leah,Harris,1,Newcastle,3,25,Drill Bit 8 mm,6,3.75,22.5
5/12/2020,60250,C4,Isaiah,Myers,N112,Leah,Harris,1,Newcastle,8,27,Drill Bit 10 mm,10,4,40
8/12/2020,60251,C51,Daniel,Garcia,N112,Leah,Harris,1,Newcastle,2,1,Hammer,10,25,250
8/12/2020,60251,C51,Daniel,Garcia,N112,Leah,Harris,1,Newcastle,8,4,Box of Nails,8,10.95,87.6
8/12/2020,60251,C51,Daniel,Garcia,N112,Leah,Harris,1,Newcastle,3,9,Box of Screws,3,12.5,37.5
8/12/2020,60251,C51,Daniel,Garcia,N112,Leah,Harris,1,Newcastle,6,9,Box of Screws,10,12.5,125
8/12/2020,60251,C51,Daniel,Garcia,N112,Leah,Harris,1,Newcastle,4,18,Garden Hose,1,22.5,22.5
8/12/2020,60251,C51,Daniel,Garcia,N112,Leah,Harris,1,Newcastle,1,23,Drill Bit 6 mm,9,3.5,31.5
8/12/2020,60251,C51,Daniel,Garcia,N112,Leah,Harris,1,Newcastle,7,25,Drill Bit 8 mm,8,3.75,30
8/12/2020,60251,C51,Daniel,Garcia,N112,Leah,Harris,1,Newcastle,5,27,Drill Bit 10 mm,1,4,4
15/12/2020,60252,C36,Joe,Carter,N112,Leah,Harris,1,Newcastle,1,18,Garden Hose,2,22.5,45
15/12/2020,60252,C36,Joe,Carter,N112,Leah,Harris,1,Newcastle,2,18,Garden Hose,3,22.5,67.5
23/12/2020,60253,C3,Audrey,Gutierrez,N112,Leah,Harris,1,Newcastle,3,9,Box of Screws,10,12.5,125
23/12/2020,60253,C3,Audrey,Gutierrez,N112,Leah,Harris,1,Newcastle,2,25,Drill Bit 8 mm,5,3.75,18.75
23/12/2020,60253,C3,Audrey,Gutierrez,N112,Leah,Harris,1,Newcastle,1,28,Drill Driver Phillips head,5,4.45,22.25
24/12/2020,60254,C16,Lily,Robinson,N112,Leah,Harris,1,Newcastle,1,7,Mitre Saw,5,15,75
24/12/2020,60255,C26,Zach,Barnes,N112,Leah,Harris,1,Newcastle,6,12,Glue,4,3.95,15.8
24/12/2020,60255,C26,Zach,Barnes,N112,Leah,Harris,1,Newcastle,4,14,Square,2,25.5,51
24/12/2020,60255,C26,Zach,Barnes,N112,Leah,Harris,1,Newcastle,1,21,Drill Bit 4 mm,9,3.25,29.25
24/12/2020,60255,C26,Zach,Barnes,N112,Leah,Harris,1,Newcastle,2,21,Drill Bit 4 mm,10,3.25,32.5
24/12/2020,60255,C26,Zach,Barnes,N112,Leah,Harris,1,Newcastle,5,21,Drill Bit 4 mm,1,3.25,3.25
24/12/2020,60255,C26,Zach,Barnes,N112,Leah,Harris,1,Newcastle,3,29,Drill Driver Flat Head,1,4.45,4.45
24/12/2020,60256,C58,Jacob,Martinez,N112,Leah,Harris,1,Newcastle,2,11,Grinder,10,69.9,699
24/12/2020,60256,C58,Jacob,Martinez,N112,Leah,Harris,1,Newcastle,1,30,Drill Driver Hex head,3,4.45,13.35
25/12/2020,60257,C24,Claire,Baker,N112,Leah,Harris,1,Newcastle,5,2,Screwdriver Set,4,45,180
25/12/2020,60257,C24,Claire,Baker,N112,Leah,Harris,1,Newcastle,7,3,Axe,4,18.95,75.8
25/12/2020,60257,C24,Claire,Baker,N112,Leah,Harris,1,Newcastle,4,10,Cordless Drill Kit,7,149.9,1049.3
25/12/2020,60257,C24,Claire,Baker,N112,Leah,Harris,1,Newcastle,2,23,Drill Bit 6 mm,8,3.5,28
25/12/2020,60257,C24,Claire,Baker,N112,Leah,Harris,1,Newcastle,3,24,Drill Bit 7 mm,7,3.5,24.5
25/12/2020,60257,C24,Claire,Baker,N112,Leah,Harris,1,Newcastle,6,28,Drill Driver Phillips head,10,4.45,44.5
25/12/2020,60257,C24,Claire,Baker,N112,Leah,Harris,1,Newcastle,1,30,Drill Driver Hex head,7,4.45,31.15
25/12/2020,60258,C43,Jason,Evans,N112,Leah,Harris,1,Newcastle,2,4,Box of Nails,3,10.95,32.85
25/12/2020,60258,C43,Jason,Evans,N112,Leah,Harris,1,Newcastle,4,4,Box of Nails,10,10.95,109.5
25/12/2020,60258,C43,Jason,Evans,N112,Leah,Harris,1,Newcastle,8,13,Ruler,7,21.9,153.3
25/12/2020,60258,C43,Jason,Evans,N112,Leah,Harris,1,Newcastle,1,14,Square,1,25.5,25.5
25/12/2020,60258,C43,Jason,Evans,N112,Leah,Harris,1,Newcastle,3,17,Punch,7,12,84
25/12/2020,60258,C43,Jason,Evans,N112,Leah,Harris,1,Newcastle,7,18,Garden Hose,3,22.5,67.5
25/12/2020,60258,C43,Jason,Evans,N112,Leah,Harris,1,Newcastle,6,25,Drill Bit 8 mm,9,3.75,33.75
25/12/2020,60258,C43,Jason,Evans,N112,Leah,Harris,1,Newcastle,5,28,Drill Driver Phillips head,9,4.45,40.05
28/12/2020,60259,C21,Isaiah,Young,N112,Leah,Harris,1,Newcastle,1,24,Drill Bit 7 mm,2,3.5,7
31/12/2020,60260,C44,Sara,Allen,N112,Leah,Harris,1,Newcastle,2,7,Mitre Saw,5,15,75
31/12/2020,60260,C44,Sara,Allen,N112,Leah,Harris,1,Newcastle,3,24,Drill Bit 7 mm,5,3.5,17.5
31/12/2020,60260,C44,Sara,Allen,N112,Leah,Harris,1,Newcastle,1,27,Drill Bit 10 mm,5,4,20
1/01/2021,60261,C59,Devin,Cooper,N112,Leah,Harris,1,Newcastle,2,19,Drill Bit 2 mm,1,3,3
1/01/2021,60261,C59,Devin,Cooper,N112,Leah,Harris,1,Newcastle,3,23,Drill Bit 6 mm,1,3.5,3.5
1/01/2021,60261,C59,Devin,Cooper,N112,Leah,Harris,1,Newcastle,4,25,Drill Bit 8 mm,4,3.75,15
1/01/2021,60261,C59,Devin,Cooper,N112,Leah,Harris,1,Newcastle,1,29,Drill Driver Flat Head,2,4.45,8.9
4/01/2021,60262,C18,Paige,Ramirez,N112,Leah,Harris,1,Newcastle,7,2,Screwdriver Set,1,45,45
4/01/2021,60262,C18,Paige,Ramirez,N112,Leah,Harris,1,Newcastle,3,8,Hacksaw,5,9.5,47.5
4/01/2021,60262,C18,Paige,Ramirez,N112,Leah,Harris,1,Newcastle,10,9,Box of Screws,3,12.5,37.5
4/01/2021,60262,C18,Paige,Ramirez,N112,Leah,Harris,1,Newcastle,4,17,Punch,4,12,48
4/01/2021,60262,C18,Paige,Ramirez,N112,Leah,Harris,1,Newcastle,2,19,Drill Bit 2 mm,7,3,21
4/01/2021,60262,C18,Paige,Ramirez,N112,Leah,Harris,1,Newcastle,8,20,Drill Bit 3 mm,4,3,12
4/01/2021,60262,C18,Paige,Ramirez,N112,Leah,Harris,1,Newcastle,9,22,Drill Bit 5 mm,4,3.25,13
4/01/2021,60262,C18,Paige,Ramirez,N112,Leah,Harris,1,Newcastle,5,25,Drill Bit 8 mm,7,3.75,26.25
4/01/2021,60262,C18,Paige,Ramirez,N112,Leah,Harris,1,Newcastle,6,25,Drill Bit 8 mm,4,3.75,15
4/01/2021,60262,C18,Paige,Ramirez,N112,Leah,Harris,1,Newcastle,1,28,Drill Driver Phillips head,10,4.45,44.5
4/01/2021,60263,C46,Jessica,Flores,N112,Leah,Harris,1,Newcastle,3,2,Screwdriver Set,4,45,180
4/01/2021,60263,C46,Jessica,Flores,N112,Leah,Harris,1,Newcastle,1,3,Axe,1,18.95,18.95
4/01/2021,60263,C46,Jessica,Flores,N112,Leah,Harris,1,Newcastle,9,7,Mitre Saw,9,15,135
4/01/2021,60263,C46,Jessica,Flores,N112,Leah,Harris,1,Newcastle,5,11,Grinder,5,69.9,349.5
4/01/2021,60263,C46,Jessica,Flores,N112,Leah,Harris,1,Newcastle,10,12,Glue,7,3.95,27.65
4/01/2021,60263,C46,Jessica,Flores,N112,Leah,Harris,1,Newcastle,4,17,Punch,7,12,84
4/01/2021,60263,C46,Jessica,Flores,N112,Leah,Harris,1,Newcastle,2,23,Drill Bit 6 mm,10,3.5,35
4/01/2021,60263,C46,Jessica,Flores,N112,Leah,Harris,1,Newcastle,8,25,Drill Bit 8 mm,8,3.75,30
4/01/2021,60263,C46,Jessica,Flores,N112,Leah,Harris,1,Newcastle,7,28,Drill Driver Phillips head,1,4.45,4.45
4/01/2021,60263,C46,Jessica,Flores,N112,Leah,Harris,1,Newcastle,6,29,Drill Driver Flat Head,10,4.45,44.5
9/01/2021,60264,C32,Abigail,Walker,N112,Leah,Harris,1,Newcastle,8,2,Screwdriver Set,7,45,315
9/01/2021,60264,C32,Abigail,Walker,N112,Leah,Harris,1,Newcastle,2,12,Glue,4,3.95,15.8
9/01/2021,60264,C32,Abigail,Walker,N112,Leah,Harris,1,Newcastle,3,13,Ruler,5,21.9,109.5
9/01/2021,60264,C32,Abigail,Walker,N112,Leah,Harris,1,Newcastle,9,15,Picture Hook,2,8.95,17.9
9/01/2021,60264,C32,Abigail,Walker,N112,Leah,Harris,1,Newcastle,1,18,Garden Hose,6,22.5,135
9/01/2021,60264,C32,Abigail,Walker,N112,Leah,Harris,1,Newcastle,6,19,Drill Bit 2 mm,2,3,6
9/01/2021,60264,C32,Abigail,Walker,N112,Leah,Harris,1,Newcastle,4,23,Drill Bit 6 mm,10,3.5,35
9/01/2021,60264,C32,Abigail,Walker,N112,Leah,Harris,1,Newcastle,7,26,Drill Bit 9 mm,1,3.75,3.75
9/01/2021,60264,C32,Abigail,Walker,N112,Leah,Harris,1,Newcastle,5,28,Drill Driver Phillips head,1,4.45,4.45
16/01/2021,60265,C13,Paige,Sanchez,N112,Leah,Harris,1,Newcastle,3,3,Axe,10,18.95,189.5
16/01/2021,60265,C13,Paige,Sanchez,N112,Leah,Harris,1,Newcastle,5,5,Tape Measure,8,8.95,71.6
16/01/2021,60265,C13,Paige,Sanchez,N112,Leah,Harris,1,Newcastle,1,8,Hacksaw,4,9.5,38
16/01/2021,60265,C13,Paige,Sanchez,N112,Leah,Harris,1,Newcastle,2,11,Grinder,10,69.9,699
16/01/2021,60265,C13,Paige,Sanchez,N112,Leah,Harris,1,Newcastle,6,24,Drill Bit 7 mm,1,3.5,3.5
16/01/2021,60265,C13,Paige,Sanchez,N112,Leah,Harris,1,Newcastle,4,28,Drill Driver Phillips head,1,4.45,4.45
19/01/2021,60266,C22,Paul,Brooks,N112,Leah,Harris,1,Newcastle,5,4,Box of Nails,7,10.95,76.65
19/01/2021,60266,C22,Paul,Brooks,N112,Leah,Harris,1,Newcastle,7,13,Ruler,8,21.9,175.2
19/01/2021,60266,C22,Paul,Brooks,N112,Leah,Harris,1,Newcastle,10,15,Picture Hook,5,8.95,44.75
19/01/2021,60266,C22,Paul,Brooks,N112,Leah,Harris,1,Newcastle,1,16,Socket Set,9,79.95,719.55
19/01/2021,60266,C22,Paul,Brooks,N112,Leah,Harris,1,Newcastle,6,19,Drill Bit 2 mm,10,3,30
19/01/2021,60266,C22,Paul,Brooks,N112,Leah,Harris,1,Newcastle,8,19,Drill Bit 2 mm,4,3,12
19/01/2021,60266,C22,Paul,Brooks,N112,Leah,Harris,1,Newcastle,4,20,Drill Bit 3 mm,5,3,15
19/01/2021,60266,C22,Paul,Brooks,N112,Leah,Harris,1,Newcastle,9,23,Drill Bit 6 mm,5,3.5,17.5
19/01/2021,60266,C22,Paul,Brooks,N112,Leah,Harris,1,Newcastle,2,26,Drill Bit 9 mm,3,3.75,11.25
19/01/2021,60266,C22,Paul,Brooks,N112,Leah,Harris,1,Newcastle,3,29,Drill Driver Flat Head,3,4.45,13.35
31/01/2020,60267,C49,Sabrina,Rodriguez,N103,Amber,Hill,1,Newcastle,4,4,Box of Nails,2,10.95,21.9
31/01/2020,60267,C49,Sabrina,Rodriguez,N103,Amber,Hill,1,Newcastle,8,6,Paint Roller Kit,8,12,96
31/01/2020,60267,C49,Sabrina,Rodriguez,N103,Amber,Hill,1,Newcastle,1,11,Grinder,5,69.9,349.5
31/01/2020,60267,C49,Sabrina,Rodriguez,N103,Amber,Hill,1,Newcastle,5,17,Punch,4,12,48
31/01/2020,60267,C49,Sabrina,Rodriguez,N103,Amber,Hill,1,Newcastle,6,17,Punch,5,12,60
31/01/2020,60267,C49,Sabrina,Rodriguez,N103,Amber,Hill,1,Newcastle,3,21,Drill Bit 4 mm,8,3.25,26
31/01/2020,60267,C49,Sabrina,Rodriguez,N103,Amber,Hill,1,Newcastle,7,23,Drill Bit 6 mm,1,3.5,3.5
31/01/2020,60267,C49,Sabrina,Rodriguez,N103,Amber,Hill,1,Newcastle,2,29,Drill Driver Flat Head,7,4.45,31.15
2/02/2020,60268,C52,Luke,Young,N103,Amber,Hill,1,Newcastle,2,7,Mitre Saw,6,15,90
2/02/2020,60268,C52,Luke,Young,N103,Amber,Hill,1,Newcastle,3,8,Hacksaw,7,9.5,66.5
2/02/2020,60268,C52,Luke,Young,N103,Amber,Hill,1,Newcastle,1,15,Picture Hook,3,8.95,26.85
5/02/2020,60269,C4,Isaiah,Myers,N103,Amber,Hill,1,Newcastle,1,21,Drill Bit 4 mm,4,3.25,13
7/02/2020,60270,C48,Mélissa,Sanders,N103,Amber,Hill,1,Newcastle,7,3,Axe,4,18.95,75.8
7/02/2020,60270,C48,Mélissa,Sanders,N103,Amber,Hill,1,Newcastle,1,5,Tape Measure,1,8.95,8.95
7/02/2020,60270,C48,Mélissa,Sanders,N103,Amber,Hill,1,Newcastle,3,14,Square,2,25.5,51
7/02/2020,60270,C48,Mélissa,Sanders,N103,Amber,Hill,1,Newcastle,6,15,Picture Hook,3,8.95,26.85
7/02/2020,60270,C48,Mélissa,Sanders,N103,Amber,Hill,1,Newcastle,2,19,Drill Bit 2 mm,2,3,6
7/02/2020,60270,C48,Mélissa,Sanders,N103,Amber,Hill,1,Newcastle,5,26,Drill Bit 9 mm,10,3.75,37.5
7/02/2020,60270,C48,Mélissa,Sanders,N103,Amber,Hill,1,Newcastle,4,29,Drill Driver Flat Head,8,4.45,35.6
8/02/2020,60271,C10,Mary,Gray,N106,Evan,Hill,1,Newcastle,10,4,Box of Nails,7,10.95,76.65
8/02/2020,60271,C10,Mary,Gray,N106,Evan,Hill,1,Newcastle,2,5,Tape Measure,9,8.95,80.55
8/02/2020,60271,C10,Mary,Gray,N106,Evan,Hill,1,Newcastle,6,6,Paint Roller Kit,4,12,48
8/02/2020,60271,C10,Mary,Gray,N106,Evan,Hill,1,Newcastle,7,6,Paint Roller Kit,7,12,84
8/02/2020,60271,C10,Mary,Gray,N106,Evan,Hill,1,Newcastle,4,7,Mitre Saw,5,15,75
8/02/2020,60271,C10,Mary,Gray,N106,Evan,Hill,1,Newcastle,8,15,Picture Hook,9,8.95,80.55
8/02/2020,60271,C10,Mary,Gray,N106,Evan,Hill,1,Newcastle,3,17,Punch,7,12,84
8/02/2020,60271,C10,Mary,Gray,N106,Evan,Hill,1,Newcastle,5,17,Punch,7,12,84
8/02/2020,60271,C10,Mary,Gray,N106,Evan,Hill,1,Newcastle,1,21,Drill Bit 4 mm,9,3.25,29.25
8/02/2020,60271,C10,Mary,Gray,N106,Evan,Hill,1,Newcastle,9,29,Drill Driver Flat Head,2,4.45,8.9
8/02/2020,60272,C14,Zoe,Peterson,N106,Evan,Hill,1,Newcastle,1,8,Hacksaw,1,9.5,9.5
8/02/2020,60272,C14,Zoe,Peterson,N106,Evan,Hill,1,Newcastle,6,15,Picture Hook,5,8.95,44.75
8/02/2020,60272,C14,Zoe,Peterson,N106,Evan,Hill,1,Newcastle,3,16,Socket Set,1,79.95,79.95
8/02/2020,60272,C14,Zoe,Peterson,N106,Evan,Hill,1,Newcastle,2,21,Drill Bit 4 mm,10,3.25,32.5
8/02/2020,60272,C14,Zoe,Peterson,N106,Evan,Hill,1,Newcastle,4,21,Drill Bit 4 mm,4,3.25,13
8/02/2020,60272,C14,Zoe,Peterson,N106,Evan,Hill,1,Newcastle,5,22,Drill Bit 5 mm,10,3.25,32.5
8/02/2020,60272,C14,Zoe,Peterson,N106,Evan,Hill,1,Newcastle,7,24,Drill Bit 7 mm,6,3.5,21
9/02/2020,60273,C55,Kaitlyn,Jackson,N103,Amber,Hill,1,Newcastle,5,1,Hammer,10,25,250
9/02/2020,60273,C55,Kaitlyn,Jackson,N103,Amber,Hill,1,Newcastle,2,4,Box of Nails,6,10.95,65.7
9/02/2020,60273,C55,Kaitlyn,Jackson,N103,Amber,Hill,1,Newcastle,9,9,Box of Screws,5,12.5,62.5
9/02/2020,60273,C55,Kaitlyn,Jackson,N103,Amber,Hill,1,Newcastle,3,10,Cordless Drill Kit,6,149.9,899.4
9/02/2020,60273,C55,Kaitlyn,Jackson,N103,Amber,Hill,1,Newcastle,4,13,Ruler,2,21.9,43.8
9/02/2020,60273,C55,Kaitlyn,Jackson,N103,Amber,Hill,1,Newcastle,1,17,Punch,7,12,84
9/02/2020,60273,C55,Kaitlyn,Jackson,N103,Amber,Hill,1,Newcastle,6,24,Drill Bit 7 mm,10,3.5,35
9/02/2020,60273,C55,Kaitlyn,Jackson,N103,Amber,Hill,1,Newcastle,7,27,Drill Bit 10 mm,8,4,32
9/02/2020,60273,C55,Kaitlyn,Jackson,N103,Amber,Hill,1,Newcastle,8,29,Drill Driver Flat Head,2,4.45,8.9
9/02/2020,60274,C55,Kaitlyn,Jackson,N106,Evan,Hill,1,Newcastle,7,1,Hammer,5,25,125
9/02/2020,60274,C55,Kaitlyn,Jackson,N106,Evan,Hill,1,Newcastle,5,5,Tape Measure,9,8.95,80.55
9/02/2020,60274,C55,Kaitlyn,Jackson,N106,Evan,Hill,1,Newcastle,6,9,Box of Screws,3,12.5,37.5
9/02/2020,60274,C55,Kaitlyn,Jackson,N106,Evan,Hill,1,Newcastle,8,9,Box of Screws,7,12.5,87.5
9/02/2020,60274,C55,Kaitlyn,Jackson,N106,Evan,Hill,1,Newcastle,4,10,Cordless Drill Kit,9,149.9,1349.1
9/02/2020,60274,C55,Kaitlyn,Jackson,N106,Evan,Hill,1,Newcastle,1,18,Garden Hose,10,22.5,225
9/02/2020,60274,C55,Kaitlyn,Jackson,N106,Evan,Hill,1,Newcastle,3,20,Drill Bit 3 mm,5,3,15
9/02/2020,60274,C55,Kaitlyn,Jackson,N106,Evan,Hill,1,Newcastle,2,25,Drill Bit 8 mm,7,3.75,26.25
12/02/2020,60275,C26,Zach,Barnes,N106,Evan,Hill,1,Newcastle,2,4,Box of Nails,2,10.95,21.9
12/02/2020,60275,C26,Zach,Barnes,N106,Evan,Hill,1,Newcastle,6,5,Tape Measure,3,8.95,26.85
12/02/2020,60275,C26,Zach,Barnes,N106,Evan,Hill,1,Newcastle,3,8,Hacksaw,7,9.5,66.5
12/02/2020,60275,C26,Zach,Barnes,N106,Evan,Hill,1,Newcastle,4,11,Grinder,9,69.9,629.1
12/02/2020,60275,C26,Zach,Barnes,N106,Evan,Hill,1,Newcastle,5,11,Grinder,1,69.9,69.9
12/02/2020,60275,C26,Zach,Barnes,N106,Evan,Hill,1,Newcastle,8,13,Ruler,1,21.9,21.9
12/02/2020,60275,C26,Zach,Barnes,N106,Evan,Hill,1,Newcastle,10,24,Drill Bit 7 mm,4,3.5,14
12/02/2020,60275,C26,Zach,Barnes,N106,Evan,Hill,1,Newcastle,1,26,Drill Bit 9 mm,4,3.75,15
12/02/2020,60275,C26,Zach,Barnes,N106,Evan,Hill,1,Newcastle,9,26,Drill Bit 9 mm,2,3.75,7.5
12/02/2020,60275,C26,Zach,Barnes,N106,Evan,Hill,1,Newcastle,7,30,Drill Driver Hex head,5,4.45,22.25
13/02/2020,60276,C30,Steve,Cruz,N103,Amber,Hill,1,Newcastle,9,3,Axe,3,18.95,56.85
13/02/2020,60276,C30,Steve,Cruz,N103,Amber,Hill,1,Newcastle,1,8,Hacksaw,4,9.5,38
13/02/2020,60276,C30,Steve,Cruz,N103,Amber,Hill,1,Newcastle,8,9,Box of Screws,4,12.5,50
13/02/2020,60276,C30,Steve,Cruz,N103,Amber,Hill,1,Newcastle,4,19,Drill Bit 2 mm,1,3,3
13/02/2020,60276,C30,Steve,Cruz,N103,Amber,Hill,1,Newcastle,3,22,Drill Bit 5 mm,5,3.25,16.25
13/02/2020,60276,C30,Steve,Cruz,N103,Amber,Hill,1,Newcastle,2,23,Drill Bit 6 mm,1,3.5,3.5
13/02/2020,60276,C30,Steve,Cruz,N103,Amber,Hill,1,Newcastle,6,24,Drill Bit 7 mm,3,3.5,10.5
13/02/2020,60276,C30,Steve,Cruz,N103,Amber,Hill,1,Newcastle,5,28,Drill Driver Phillips head,5,4.45,22.25
13/02/2020,60276,C30,Steve,Cruz,N103,Amber,Hill,1,Newcastle,7,28,Drill Driver Phillips head,9,4.45,40.05
14/02/2020,60277,C20,Luke,Hill,N106,Evan,Hill,1,Newcastle,8,1,Hammer,5,25,125
14/02/2020,60277,C20,Luke,Hill,N106,Evan,Hill,1,Newcastle,6,9,Box of Screws,9,12.5,112.5
14/02/2020,60277,C20,Luke,Hill,N106,Evan,Hill,1,Newcastle,3,11,Grinder,2,69.9,139.8
14/02/2020,60277,C20,Luke,Hill,N106,Evan,Hill,1,Newcastle,1,12,Glue,9,3.95,35.55
14/02/2020,60277,C20,Luke,Hill,N106,Evan,Hill,1,Newcastle,2,16,Socket Set,4,79.95,319.8
14/02/2020,60277,C20,Luke,Hill,N106,Evan,Hill,1,Newcastle,7,19,Drill Bit 2 mm,1,3,3
14/02/2020,60277,C20,Luke,Hill,N106,Evan,Hill,1,Newcastle,5,21,Drill Bit 4 mm,7,3.25,22.75
14/02/2020,60277,C20,Luke,Hill,N106,Evan,Hill,1,Newcastle,9,22,Drill Bit 5 mm,5,3.25,16.25
14/02/2020,60277,C20,Luke,Hill,N106,Evan,Hill,1,Newcastle,4,25,Drill Bit 8 mm,5,3.75,18.75
14/02/2020,60278,C57,Alexander,Fisher,N103,Amber,Hill,1,Newcastle,1,9,Box of Screws,3,12.5,37.5
14/02/2020,60278,C57,Alexander,Fisher,N103,Amber,Hill,1,Newcastle,2,20,Drill Bit 3 mm,6,3,18
14/02/2020,60278,C57,Alexander,Fisher,N103,Amber,Hill,1,Newcastle,3,20,Drill Bit 3 mm,6,3,18
14/02/2020,60278,C57,Alexander,Fisher,N103,Amber,Hill,1,Newcastle,4,20,Drill Bit 3 mm,1,3,3
15/02/2020,60279,C14,Zoe,Peterson,N103,Amber,Hill,1,Newcastle,4,2,Screwdriver Set,10,45,450
15/02/2020,60279,C14,Zoe,Peterson,N103,Amber,Hill,1,Newcastle,7,8,Hacksaw,2,9.5,19
15/02/2020,60279,C14,Zoe,Peterson,N103,Amber,Hill,1,Newcastle,2,9,Box of Screws,10,12.5,125
15/02/2020,60279,C14,Zoe,Peterson,N103,Amber,Hill,1,Newcastle,1,10,Cordless Drill Kit,9,149.9,1349.1
15/02/2020,60279,C14,Zoe,Peterson,N103,Amber,Hill,1,Newcastle,8,13,Ruler,1,21.9,21.9
15/02/2020,60279,C14,Zoe,Peterson,N103,Amber,Hill,1,Newcastle,9,16,Socket Set,9,79.95,719.55
15/02/2020,60279,C14,Zoe,Peterson,N103,Amber,Hill,1,Newcastle,3,23,Drill Bit 6 mm,8,3.5,28
15/02/2020,60279,C14,Zoe,Peterson,N103,Amber,Hill,1,Newcastle,5,28,Drill Driver Phillips head,4,4.45,17.8
15/02/2020,60279,C14,Zoe,Peterson,N103,Amber,Hill,1,Newcastle,6,30,Drill Driver Hex head,5,4.45,22.25
15/02/2020,60280,C58,Jacob,Martinez,N103,Amber,Hill,1,Newcastle,5,6,Paint Roller Kit,3,12,36
15/02/2020,60280,C58,Jacob,Martinez,N103,Amber,Hill,1,Newcastle,10,8,Hacksaw,2,9.5,19
15/02/2020,60280,C58,Jacob,Martinez,N103,Amber,Hill,1,Newcastle,1,12,Glue,8,3.95,31.6
15/02/2020,60280,C58,Jacob,Martinez,N103,Amber,Hill,1,Newcastle,8,14,Square,5,25.5,127.5
15/02/2020,60280,C58,Jacob,Martinez,N103,Amber,Hill,1,Newcastle,7,17,Punch,9,12,108
15/02/2020,60280,C58,Jacob,Martinez,N103,Amber,Hill,1,Newcastle,2,21,Drill Bit 4 mm,4,3.25,13
15/02/2020,60280,C58,Jacob,Martinez,N103,Amber,Hill,1,Newcastle,4,24,Drill Bit 7 mm,1,3.5,3.5
15/02/2020,60280,C58,Jacob,Martinez,N103,Amber,Hill,1,Newcastle,9,26,Drill Bit 9 mm,5,3.75,18.75
15/02/2020,60280,C58,Jacob,Martinez,N103,Amber,Hill,1,Newcastle,3,28,Drill Driver Phillips head,9,4.45,40.05
15/02/2020,60280,C58,Jacob,Martinez,N103,Amber,Hill,1,Newcastle,6,28,Drill Driver Phillips head,10,4.45,44.5
16/02/2020,60281,C45,Caroline,Gomez,N106,Evan,Hill,1,Newcastle,1,2,Screwdriver Set,6,45,270
16/02/2020,60281,C45,Caroline,Gomez,N106,Evan,Hill,1,Newcastle,4,6,Paint Roller Kit,3,12,36
16/02/2020,60281,C45,Caroline,Gomez,N106,Evan,Hill,1,Newcastle,2,14,Square,9,25.5,229.5
